NAME,FIPS,avg_land_cover,YEAR
Muscogee,13215,39.06010828452041,2008
Oconee,13219,52.4217638996373,2008
Pierce,13229,67.1635965409467,2008
Talbot,13263,48.06094493748278,2008
Tattnall,13267,67.29422976460422,2008
Union,13291,43.7059355272023,2008
Maui,15009,,2008
Adams,16003,51.21656598087317,2008
Bannock,16005,54.11605171965523,2008
Blaine,16013,54.90487299624212,2008
Butte,16023,52.40556484793123,2008
Camas,16025,55.98215342948311,2008
Cassia,16031,60.20426685687559,2008
Clearwater,16035,44.41189227477056,2008
Franklin,16041,56.541090826603096,2008
Fremont,16043,53.062303178420464,2008
Idaho,16049,49.452610064899275,2008
Lewis,16061,66.77025600250268,2008
Alexander,17003,61.66691974208314,2008
Cass,17017,72.09867517884632,2008
Clinton,17027,70.7480582048354,2008
DuPage,17043,29.43767124986052,2008
McDonough,17109,72.70229857172467,2008
Mason,17125,73.20151611956278,2008
Pulaski,17153,69.81256922887579,2008
Allen,18003,61.2128154777573,2008
Gibson,18051,70.79758527968897,2008
Harrison,18061,56.08686540438846,2008
Jackson,18071,62.71022824473678,2008
Miami,18103,69.6740456960778,2008
Perry,18123,49.12702365791007,2008
Pulaski,18131,73.77717464763275,2008
Wells,18179,73.75324334014759,2008
Cass,19029,76.95682953538734,2008
Goliad,48175,65.38110125144232,2008
Grimes,48185,68.27331779442255,2008
Hidalgo,48215,64.6159317127648,2008
Houston,48225,62.512829686002625,2008
Irion,48235,51.849885309729835,2008
Kleberg,48273,68.3469487254848,2008
Lamar,48277,68.89433262672412,2008
Martin,48317,63.59467846110643,2008
Newton,48351,58.003591698921674,2008
Orange,48361,59.550978108818725,2008
Rains,48379,67.23330729082767,2008
Robertson,48395,69.00349167675168,2008
San Patricio,48409,72.59743482619088,2008
Smith,48423,59.56076078823106,2008
Terrell,48443,51.917620064111226,2008
Travis,48453,45.27442018606082,2008
Van Zandt,48467,70.12710414640436,2008
Walker,48471,57.11343310625357,2008
Washington,48477,71.39038838804152,2008
Wharton,48481,75.82811229267763,2008
Winkler,48495,50.47960726854904,2008
Wood,48499,61.40316918469145,2008
Beaver,49001,50.43814853855511,2008
Box Elder,49003,45.948389020616766,2008
Duchesne,49013,50.06034382571298,2008
Emery,49015,50.497807535405826,2008
Grand,49019,49.61601562662078,2008
Kane,49025,48.44542344818625,2008
Tooele,49045,43.220143595970484,2008
Windsor,50027,44.94792756519193,2008
Nicholas,21181,61.27560421480761,2008
Owsley,21189,43.527041567362964,2008
Pike,21195,41.05827444834001,2008
Whitley,21235,45.31046216286066,2008
Wolfe,21237,45.12381442655685,2008
Ascension,22005,66.93615704874715,2008
Beauregard,22011,58.493565806568164,2008
Bienville,22013,54.45241765219663,2008
Bossier,22015,57.30969391393247,2008
Catahoula,22025,73.22206778357615,2008
Concordia,22029,77.7489883757973,2008
LaSalle,22059,58.375190324612625,2008
Livingston,22063,61.81263709398196,2008
Natchitoches,22069,59.59183415226875,2008
Ouachita,22073,61.478979347339404,2008
Rapides,22079,60.50168822869463,2008
St. Landry,22097,78.67264932277403,2008
Vermilion,22113,75.62637740160957,2008
Webster,22119,54.602355515815916,2008
West Carroll,22123,79.53460458990598,2008
Sagadahoc,23023,45.532143535794766,2008
Waldo,23027,49.39321135680002,2008
Anne Arundel,24003,39.804442880836305,2008
Calvert,24009,44.70667111095517,2008
Caroline,24011,71.08288954419649,2008
Garrett,24023,47.202431505288715,2008
Harford,24025,52.023715868363034,2008
Howard,24027,44.56691906896878,2008
Washington,24043,53.99489402196136,2008
Barnstable,25001,34.21102182092263,2008
Baraga,26013,55.48527070380224,2008
Delta,26041,70.47405365745514,2008
Iron,26071,55.283952494465176,2008
Presque Isle,26141,66.71288873298481,2008
St. Clair,26147,62.666791562502766,2008
Wayne,26163,29.551322642292217,2008
Big Stone,27011,74.08607540787249,2008
Brown,27015,76.39761293858109,2008
Cass,27021,54.67248775837414,2008
Cook,27031,51.032933602385505,2008
Isanti,27059,71.17390019758588,2008
Kittson,27069,78.22499542581491,2008
Lake,27075,56.69273310205776,2008
St. Louis,27137,60.60411122143245,2008
Wright,27171,65.47696263876352,2008
Attala,28007,56.35179647496972,2008
Bolivar,28011,77.47322258616146,2008
Claiborne,28021,53.241998396488924,2008
Holmes,28051,62.93788235358269,2008
Newton,28101,59.78246646176575,2008
Warren,28149,59.83856077835112,2008
Washington,28151,75.55226979324348,2008
Yazoo,28163,66.98516611503885,2008
Boone,29019,58.30732810355899,2008
Butler,29023,65.3545993121409,2008
Callaway,29027,59.59227862092159,2008
Carroll,29033,73.24156201136361,2008
Chariton,29041,73.4068415558822,2008
Dunklin,29069,77.46321901337842,2008
Henry,29083,68.955227187543,2008
Lincoln,29113,62.841614901777376,2008
Perry,29157,59.54859940328673,2008
Putnam,29171,67.29081796418397,2008
St. Louis,29189,32.39519860844625,2008
Stoddard,29207,74.99599090029942,2008
Worth,29227,71.10193421657651,2008
Carbon,30009,55.45570774547365,2008
Flathead,30029,46.79726810806179,2008
Lake,30047,50.56504449588591,2008
Lincoln,30053,43.85303125390582,2008
Pondera,30073,70.35064753699804,2008
Richland,30083,70.80415414434013,2008
Deuel,31049,76.62610900972349,2008
Hooker,31091,70.54820542876641,2008
McPherson,31117,71.05608139874917,2008
Coos,33007,46.72703042661434,2008
Strafford,33017,46.42942124100133,2008
Hunterdon,34019,52.53622414816121,2008
Mercer,34021,46.29862739499678,2008
Morris,34027,42.476762294313,2008
Passaic,34031,36.209689670138886,2008
Salem,34033,69.97059151752353,2008
Warren,34041,51.568880071680326,2008
De Baca,35011,52.34257069230392,2008
Luna,35029,55.371534857625896,2008
Mora,35033,53.392303885742265,2008
San Juan,35045,51.84232384593193,2008
Delaware,36025,46.872955581681424,2008
Jefferson,36045,59.02698654041747,2008
Livingston,36051,61.79027083938229,2008
Madison,36053,59.27542152012073,2008
Nassau,36059,27.003434850787304,2008
Oneida,36065,54.94992795538345,2008
Oswego,36075,51.972977325684354,2008
Otsego,36077,54.544361471239455,2008
Suffolk,36103,29.606903436681783,2008
Ashe,37009,47.880115789550544,2008
Bladen,37017,66.38799712313701,2008
Burke,37023,44.299721994718304,2008
Caldwell,37027,43.28454767199785,2008
Columbus,37047,68.15731289018568,2008
Hertford,37091,62.63656558591218,2008
Hyde,37095,73.64491286178031,2008
Lee,37105,47.62011269803603,2008
Madison,37115,44.58812206424621,2008
Mitchell,37121,42.37667509105543,2008
Pasquotank,37139,72.73811701345802,2008
Robeson,37155,73.77295032472294,2008
Sampson,37163,67.7321719495341,2008
Wilkes,37193,46.94984011689272,2008
Yancey,37199,43.31753175350823,2008
Ramsey,38071,71.55533507044379,2008
Rolette,38079,70.3530111724921,2008
Sioux,38085,70.62366838645414,2008
Traill,38097,78.5175377454958,2008
Williams,38105,74.15413171343168,2008
Fulton,39051,73.38504982368507,2008
Hamilton,39061,31.835562607484366,2008
Lucas,39095,47.393661337030835,2008
Ottawa,39123,67.21101193265235,2008
Blaine,40011,69.89957301262083,2008
Jackson,40065,68.8032670721522,2008
Le Flore,40079,53.55455964532671,2008
McCurtain,40089,53.40132840273932,2008
Pawnee,40117,58.246310800657625,2008
Seminole,40133,55.74551438667997,2008
Benton,41003,55.12909025990891,2008
Clatsop,41007,49.464551122042195,2008
Gilliam,41021,68.6791216056241,2008
Josephine,41033,46.51878853414131,2008
Klamath,41035,48.98497565164654,2008
Lane,41039,45.83683793962397,2008
Linn,41043,52.74818032057091,2008
Malheur,41045,57.63777267530707,2008
Marion,41047,56.20177252852124,2008
Union,41061,52.25615915582801,2008
Allegheny,42003,32.37040660439842,2008
Bucks,42017,44.9965156872286,2008
Cumberland,42041,54.1284457022489,2008
Franklin,42055,56.80752465543094,2008
Huntingdon,42061,46.30404905558771,2008
Lancaster,42071,57.89730694142286,2008
Northampton,42095,49.00359992413459,2008
Perry,42099,50.08260922324024,2008
Sullivan,42113,45.32937856838943,2008
York,42133,53.87534963020286,2008
Newport,44005,44.61034854857941,2008
Allendale,45005,66.06793329964628,2008
Bamberg,45009,67.9627680421521,2008
Colleton,45029,66.75464772872995,2008
Greenwood,45047,47.38111442674023,2008
Jasper,45053,66.6427624550953,2008
Pickens,45077,44.17273863804499,2008
Union,45087,49.063143412619795,2008
York,45091,46.644340404706256,2008
Jones,46075,72.49958412458224,2008
Mellette,46095,70.69046439472558,2008
Pennington,46103,60.473809916631325,2008
Sanborn,46111,79.45535885033418,2008
Stanley,46117,70.0327341917934,2008
Bedford,47003,63.127475048234714,2008
Cheatham,47021,48.310359340581016,2008
Coffee,47031,58.59260082603985,2008
DeKalb,47041,49.85920387709573,2008
Dyer,47045,74.85504506865074,2008
Giles,47055,57.627742157829545,2008
Hamilton,47065,38.59069920963738,2008
Humphreys,47085,47.22709787754618,2008
Jefferson,47089,51.57636033342584,2008
Monroe,47123,48.390900247532265,2008
Morgan,47129,44.906206809399336,2008
Rhea,47143,48.84004181157317,2008
Robertson,47147,64.542407698147,2008
Tipton,47167,69.23103821686446,2008
Williamson,47187,51.483996109301486,2008
Aransas,48007,67.40824127317411,2008
Borden,48033,54.80789852154404,2008
Burleson,48051,68.55680392898783,2008
Childress,48075,58.14822477123868,2008
Ector,48135,49.18427561701275,2008
Ellis,48139,66.91227374543384,2008
El Paso,48141,47.60785109308702,2008
Freestone,48161,69.29860893566551,2008
Galveston,48167,54.6096411295605,2008
Lamar,13171,53.98618397812463,2008
Lincoln,13181,43.969361377995185,2008
Lowndes,13185,60.628113774819646,2008
McDuffie,13189,50.346022318214544,2008
McIntosh,13191,65.2218178634761,2008
Madison,13195,54.5959195891116,2008
Murray,13213,48.27451931703474,2008
Newton,13217,48.723130822220426,2008
Oglethorpe,13221,51.525616159742,2008
Putnam,13237,46.924091792206994,2008
Richmond,13245,46.67235140971692,2008
Sumter,13261,63.75607299948979,2008
Taylor,13269,55.79917376398643,2008
Telfair,13271,64.00249471984876,2008
Twiggs,13289,54.73871638824766,2008
Washington,13303,56.981039573339615,2008
Wayne,13305,65.03952810734086,2008
Wheeler,13309,61.46232132792799,2008
Wilcox,13315,66.19743092764377,2008
Hawaii,15001,,2008
Honolulu,15003,,2008
Kauai,15007,,2008
Bear Lake,16007,53.52052520753912,2008
Nez Perce,16069,64.89340287134466,2008
Owyhee,16073,57.23520376612733,2008
Shoshone,16079,43.24306210556384,2008
Twin Falls,16083,62.653786642427,2008
Cook,17031,28.732896343553175,2008
Bath,51017,43.3177291788415,2008
Botetourt,51023,46.80793618665353,2008
Buchanan,51027,40.849942034202925,2008
Chesterfield,51041,39.41896679935261,2008
Culpeper,51047,58.521733680893,2008
Floyd,51063,52.4664676136855,2008
Gloucester,51073,53.16949076620935,2008
Isle of Wight,51093,64.12008154263327,2008
King and Queen,51097,54.90661708168529,2008
Lancaster,51103,52.04998932940138,2008
Loudoun,51107,55.36487803707225,2008
Montgomery,51121,47.70010674934824,2008
Prince William,51153,44.35313698260193,2008
Roanoke,51161,41.04335936203864,2008
Shenandoah,51171,51.73141155268487,2008
Manassas Park,51685,23.64727570667759,2008
Benton,53005,62.427031485222706,2008
Clark,53011,48.93700587544564,2008
Cowlitz,53015,45.92128864474539,2008
Douglas,53017,62.549659227180626,2008
Grant,53025,63.36863551850476,2008
Grays Harbor,53027,48.80612508055845,2008
King,53033,39.38374651729544,2008
Kittitas,53037,51.642238380803114,2008
Okanogan,53047,52.621077469214455,2008
Snohomish,53061,43.04857862392437,2008
Walla Walla,53071,70.17441879744852,2008
Braxton,54007,42.251355000780826,2008
Grant,54023,46.580335906673774,2008
Harrison,54033,45.780041944601095,2008
Nicholas,54067,43.346333060573414,2008
Pendleton,54071,46.01130375781374,2008
Pocahontas,54075,43.739969236865434,2008
Raleigh,54081,41.380349290942924,2008
Tyler,54095,43.60113492341666,2008
Wyoming,54109,40.91068235613486,2008
Bayfield,55007,49.89172097064482,2008
Door,55029,68.23172840725464,2008
Grant,55043,64.93723823448141,2008
Juneau,55057,66.03641009772225,2008
Crook,56011,59.66038273091751,2008
Sublette,56035,52.94771504392986,2008
Eastern,60010,,2008
Swains Island,60040,,2008
Western,60050,,2008
Rota,69100,,2008
Cabo Rojo,72023,,2008
Carolina,72031,,2008
Ciales,72039,,2008
Hatillo,72065,,2008
Mayagüez,72097,,2008
Ponce,72113,,2008
Toa Alta,72135,,2008
Utuado,72141,,2008
St. Croix,78010,,2008
St. John,78020,,2008
Howard,05061,54.54426874909151,2008
Jackson,05067,76.87351168387076,2008
Lawrence,05075,69.75792781818652,2008
Little River,05081,61.40236870246198,2008
Lonoke,05085,73.29849158313866,2008
Monroe,05095,80.473990773328,2008
Pike,05109,49.336506468299085,2008
Pulaski,05119,48.99620582098221,2008
Sevier,05133,57.10689133019645,2008
Union,05139,55.662670957228805,2008
Woodruff,05147,80.53276953376567,2008
Marin,06041,48.46620604178845,2008
Mariposa,06043,51.64549723025969,2008
Mono,06051,48.133288454542694,2008
Napa,06055,50.80886386921221,2008
Nevada,06057,43.02968699223678,2008
Placer,06061,44.64837614143766,2008
San Bernardino,06071,48.90615079462811,2008
San Mateo,06081,40.56390336930004,2008
Santa Clara,06085,46.38916117266337,2008
Shasta,06089,47.145223090328116,2008
Sierra,06091,46.34300886272473,2008
Stanislaus,06099,68.14582117747514,2008
Ventura,06111,53.38285327201778,2008
Yuba,06115,57.11622133357651,2008
Boulder,08013,49.374119792245864,2008
Chaffee,08015,48.28217094380423,2008
Denver,08031,33.68289953738897,2008
Elmore,01051,51.3766728631908,2008
Etowah,01055,50.16633576585015,2008
Houston,01069,65.54038667675243,2008
Jackson,01071,51.43477630839403,2008
Madison,01089,56.54678200180168,2008
Marshall,01095,51.86351838046079,2008
Monroe,01099,57.853751744265125,2008
Pike,01109,57.886819992410295,2008
Russell,01113,53.72735891395797,2008
Shelby,01117,46.024643475147684,2008
Washington,01129,61.612903308172285,2008
Anchorage,02020,,2008
Hoonah-Angoon,02105,,2008
Matanuska-Susitna,02170,,2008
Northwest Arctic,02188,,2008
Wrangell,02275,,2008
Yukon-Koyukuk,02290,,2008
Graham,04009,51.159993311055324,2008
Pinal,04021,54.389050236174064,2008
Yavapai,04025,50.11564985705507,2008
Arkansas,05001,78.04895562345096,2008
Bradley,05011,60.51974377875769,2008
Calhoun,05013,57.730075507734846,2008
Desha,05041,76.97728200077535,2008
Faulkner,05045,57.83734083179078,2008
Sabine,22085,46.90080362533404,2008
St. Martin,22099,78.61377260928023,2008
St. Mary,22101,73.91131490100322,2008
Tangipahoa,22105,62.21731321972182,2008
Terrebonne,22109,67.81729772090603,2008
Vernon,22115,52.71213897835781,2008
West Feliciana,22125,58.68515356274373,2008
Aroostook,23003,52.5143755203772,2008
Franklin,23007,46.14509087247345,2008
Lincoln,23015,47.6218836322713,2008
York,23031,49.94980861070335,2008
Baltimore,24005,43.040773859800844,2008
Cecil,24015,53.5913045483688,2008
Frederick,24021,57.500171258369015,2008
Montgomery,24031,43.23226851908974,2008
Somerset,24039,73.30564708906823,2008
Talbot,24041,62.47816420392058,2008
Bristol,25005,46.63749187348069,2008
Hampshire,25015,47.19649551741852,2008
Suffolk,25025,24.84013965631127,2008
Clare,26035,58.887743616296895,2008
Gogebic,26053,54.62852391294443,2008
Huron,26063,76.10665402148643,2008
Gunnison,08051,47.26854615398475,2008
Huerfano,08055,56.41172499772079,2008
Lake,08065,49.88612887091162,2008
Larimer,08069,51.49772187206015,2008
Montezuma,08083,50.03568089699826,2008
Park,08093,55.86970504411727,2008
Saguache,08109,52.03984776534001,2008
San Miguel,08113,47.05709309066397,2008
Summit,08117,46.33895165553177,2008
Fairfield,09001,34.20421120829284,2008
New London,09011,45.65061395066787,2008
Kent,10001,72.18468108796668,2008
Sussex,10005,65.79150416392919,2008
Alachua,12001,57.5987938541435,2008
Bradford,12007,60.02649585597504,2008
Calhoun,12013,62.50235354604567,2008
Citrus,12017,54.5978304055807,2008
Dixie,12029,67.40362948679345,2008
Escambia,12033,50.11472412296308,2008
Franklin,12037,76.69621971653234,2008
Hamilton,12047,61.05954234356575,2008
Hernando,12053,53.463509192840895,2008
Leon,12073,53.529427814233735,2008
Liberty,12077,68.7525023156803,2008
Madison,12079,64.90983838887816,2008
Marion,12083,53.56337494195094,2008
Nassau,12089,57.6048389815258,2008
Barrow,13013,50.313206854919564,2008
Brooks,13027,67.9769233938231,2008
Burke,13033,68.65740237313565,2008
Charlton,13049,68.8951837165989,2008
Columbia,13073,42.81619146501147,2008
Coweta,13077,47.714478122876045,2008
Crawford,13079,53.28034419084818,2008
Effingham,13103,65.2046739117142,2008
Emanuel,13107,62.702558605334524,2008
Fayette,13113,45.10425773424164,2008
Glynn,13127,60.16417473691597,2008
Greene,13133,47.14898245121822,2008
Habersham,13137,45.66439712461019,2008
Hancock,13141,48.186098684057434,2008
Henry,13151,44.0383275038798,2008
Jackson,13157,52.83208668375682,2008
Teton,30099,67.85406040478156,2008
Garden,31069,72.11552831532673,2008
Keya Paha,31103,70.06285075621727,2008
Loup,31115,70.31896503462461,2008
Pierce,31139,76.32028591989646,2008
Thomas,31171,70.01365598823772,2008
Eureka,32011,53.860528556160155,2008
Lander,32015,53.11783154392596,2008
Washoe,32031,49.67534046854107,2008
White Pine,32033,49.39234372366391,2008
Grafton,33009,44.1121358433568,2008
Atlantic,34001,56.01253654379445,2008
Burlington,34005,58.001066126992846,2008
Cumberland,34011,62.08412810953808,2008
Gloucester,34015,52.797362965317326,2008
Monmouth,34025,43.932992741325954,2008
Ocean,34029,43.77889108398253,2008
Somerset,34035,44.65801818517514,2008
De Witt,17039,73.66733413292016,2008
Lake,17097,39.32073702851516,2008
Piatt,17147,76.90834107595413,2008
Stark,17175,77.00329059932044,2008
Wabash,17185,72.61019814526372,2008
Washington,17189,73.37451794555142,2008
Blackford,18009,72.17953011684126,2008
Grant,18053,70.00460349788794,2008
Huntington,18069,69.26785142964685,2008
Knox,18083,71.98377574960837,2008
Union,18161,67.69637446035374,2008
Washington,18175,59.88835737479726,2008
Boone,19015,73.75434663843406,2008
Dickinson,19059,73.14726220765493,2008
Jones,19105,73.02293640139696,2008
Osceola,19143,78.15356802316275,2008
Scott,19163,67.58666747815296,2008
Worth,19195,77.56500325176252,2008
Cheyenne,20023,75.07707797532774,2008
Edwards,20047,76.19708858093875,2008
Morton,20129,72.81877286817313,2008
Pottawatomie,20149,66.72488493717101,2008
Stafford,20185,75.56885991178643,2008
Wichita,20203,77.20453997004562,2008
Allen,21003,58.84824480617997,2008
Ballard,21007,69.6112854137875,2008
Bourbon,21017,74.5895548712473,2008
Breckinridge,21027,56.14583273990942,2008
Butler,21031,54.73299243320886,2008
Caldwell,21033,60.56334845469533,2008
Carter,21043,44.640605844967226,2008
Clay,21051,41.98841878545138,2008
Crittenden,21055,58.110173617808606,2008
Estill,21065,45.98082192153174,2008
Floyd,21071,40.41673157320272,2008
Grayson,21085,56.10448292905457,2008
Greenup,21089,43.607937921134585,2008
Harlan,21095,40.70272248145787,2008
Hart,21099,56.959885923020494,2008
Jackson,21109,46.05411592703119,2008
Johnson,21115,41.26276697330727,2008
Knott,21119,40.61346385853642,2008
Larue,21123,62.70367822182154,2008
Laurel,21125,48.88100375546775,2008
Letcher,21133,40.897684792736314,2008
Lewis,21135,45.57249001546332,2008
Magoffin,21153,42.3852088333324,2008
Martin,21159,41.74788756993755,2008
Mercer,21167,65.85973861338324,2008
Nelson,21179,59.19728674897429,2008
Ohio,21183,55.63691861007245,2008
Perry,21193,40.09817104715919,2008
Powell,21197,44.55880003704304,2008
Rockcastle,21203,48.357220882990696,2008
Wayne,21231,47.28824607380577,2008
East Carroll,22035,77.09810468782516,2008
East Feliciana,22037,63.66067157892329,2008
Franklin,22041,77.89687751723821,2008
Iberia,22045,75.6845021583871,2008
Lafourche,22057,70.53417337361138,2008
Madison,22065,79.34664239750033,2008
Orleans,22071,33.14835662196567,2008
Pointe Coupee,22077,76.87860442380689,2008
Red River,22081,63.55841720479147,2008
Pembina,38067,78.38346242386902,2008
Richland,38077,77.1276613643077,2008
Cuyahoga,39035,26.725224165998146,2008
Erie,39043,60.865593570157145,2008
Fentress,47049,47.29712137420742,2008
Harrison,39067,51.171302919828456,2008
Noble,39121,48.60174869020012,2008
Van Wert,39161,74.89396432913098,2008
Bryan,40013,62.58357157663249,2008
Choctaw,40023,63.02466939370776,2008
Keweenaw,26083,51.849856166931666,2008
Mackinac,26097,65.88471542832293,2008
Macomb,26099,45.57158317728456,2008
Marquette,26103,57.62918117421282,2008
Blue Earth,27013,74.7460268184366,2008
Clay,27027,76.5799127271767,2008
Dodge,27039,76.16789981170824,2008
Hennepin,27053,40.133468447361096,2008
Lac qui Parle,27073,78.42239520685277,2008
Mahnomen,27087,68.35179236614275,2008
Morrison,27097,69.70788838841372,2008
Polk,27119,77.1203384337983,2008
Stearns,27145,71.3054408533825,2008
Washington,27163,52.33833149184886,2008
Watonwan,27165,77.4391221523323,2008
Yellow Medicine,27173,77.75223885217089,2008
DeSoto,28033,59.06652817119551,2008
Forrest,28035,55.0149196036911,2008
Humphreys,28053,74.9547644748924,2008
Leflore,28083,76.49752633249713,2008
Madison,28089,61.2338655530301,2008
Noxubee,28103,69.0215161986891,2008
Pearl River,28109,64.6559024078279,2008
Rankin,28121,56.31933632396799,2008
Stone,28131,60.77765543765241,2008
Tate,28137,65.02623608673153,2008
Tunica,28143,76.19545052061686,2008
Wilkinson,28157,53.22108840787402,2008
Cass,29037,68.54099379004865,2008
Holt,29087,74.47612314625002,2008
Jackson,29095,48.40439481885382,2008
Jefferson,29099,44.159939097927285,2008
New Madrid,29143,76.98730217454063,2008
Ozark,29153,53.461980242664616,2008
St. Charles,29183,54.146729164333166,2008
Saline,29195,72.62472698667604,2008
Shelby,29205,72.04074253419019,2008
Big Horn,30003,60.72491563274712,2008
Broadwater,30007,58.78489890241397,2008
Chouteau,30015,71.70113122459095,2008
Gallatin,30031,54.187830650111884,2008
Glacier,30035,63.29659388414369,2008
Judith Basin,30045,61.738988335580245,2008
Lewis and Clark,30049,53.69339535796891,2008
Liberty,30051,74.5282338188946,2008
Petroleum,30069,62.54176186317273,2008
Phillips,30071,66.46285962539294,2008
Ravalli,30081,51.70873632735907,2008
Roosevelt,30085,74.50874612756768,2008
Sterling,48431,51.844826995694696,2008
Titus,48449,68.93582665048032,2008
Upshur,48459,61.26588302345476,2008
Val Verde,48465,51.10014680930641,2008
Victoria,48469,72.18014833661802,2008
Waller,48473,71.02037655525157,2008
Ward,48475,50.75267219483445,2008
Webb,48479,52.40271724481047,2008
Morgan,49029,47.87118007518113,2008
Salt Lake,49035,40.82535773015853,2008
Summit,49043,47.29832505117407,2008
Uintah,49047,50.96083472937344,2008
Weber,49057,46.01900708368289,2008
Essex,50009,45.89336980114559,2008
Accomack,51001,63.647882074688745,2008
Alleghany,51005,42.43441615343409,2008
Amelia,51007,53.9654611765253,2008
Augusta,51015,53.75623118081736,2008
Bland,51021,47.95774672440025,2008
Buckingham,51029,49.435673865342416,2008
Campbell,51031,51.135253080392175,2008
Carroll,51035,51.57834902081456,2008
Charlotte,51037,53.52262474556758,2008
Dinwiddie,51053,52.07776899997191,2008
Fauquier,51061,58.44477730728895,2008
Franklin,51067,48.75159859942473,2008
Greensville,51081,60.24250038345489,2008
Hanover,51085,53.444198003535256,2008
Highland,51091,47.47117178148308,2008
King George,51099,52.447083475609645,2008
King William,51101,57.242091113679216,2008
Louisa,51109,49.64866267494938,2008
Middlesex,51119,53.00946552041695,2008
New Kent,51127,51.34683880519028,2008
Roosevelt,35041,57.15403180377242,2008
Sierra,35051,50.488890098943564,2008
Cattaraugus,36009,49.48505435282384,2008
Chautauqua,36013,53.45116982374572,2008
Chenango,36017,53.00989544262878,2008
Clinton,36019,50.75112226865902,2008
Essex,36031,44.00070665880402,2008
Saratoga,36091,49.68312271350377,2008
Sullivan,36105,44.39935592645973,2008
Ulster,36111,45.184315166125806,2008
Westchester,36119,31.639495667967577,2008
Anson,37007,52.098244635451415,2008
Brunswick,37019,60.692756907013006,2008
Buncombe,37021,42.0206207771827,2008
Camden,37029,80.2442023093186,2008
Carteret,37031,65.84861062431207,2008
Cherokee,37039,42.579793499123696,2008
Craven,37049,65.28650438110135,2008
Currituck,37053,69.82222594388757,2008
Dare,37055,75.07596937842702,2008
Davie,37059,54.106826554316,2008
